CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Level
SP-208601,1149,2,246,2,5,5,255,Silver
EP-39151,1170,2,294,2,5,5,255,Silver
DO-36453,1136,2,326,2,5,5,255,Silver
RM-96751,1131,1,198,2,5,5,255,Silver
HH-150104,1167,2,219,2,5,5,255,Silver
GT-47101,1150,2,221,2,5,5,255,Silver
DB-32702,1143,1,225,2,5,5,255,Silver
TN-110401,1149,2,188,2,5,5,255,Silver
KD-63452,1170,2,173,2,5,5,255,Silver
JM-55802,1164,2,165,2,5,5,255,Silver
QJ-92551,1156,2,165,2,5,5,255,Silver
SW-102751,1144,1,165,2,5,5,255,Silver
MS-77101,1158,2,164,2,5,5,255,Silver
FP-43201,1129,2,161,2,5,5,255,Silver
BS-13652,1132,2,152,2,5,5,255,Silver
BM-17852,1143,2,149,2,5,5,255,Silver
PC-190003,1145,2,157,2,5,5,255,Silver
VD-116701,1130,2,123,2,5,5,255,Silver
BO-114254,1170,2,131,2,5,5,255,Silver
CJ-20101,1141,2,116,2,5,5,255,Silver
SR-104252,1139,1,107,2,5,5,255,Silver
RD-94802,1142,1,91,2,5,5,255,Silver
PC-87451,1152,2,85,2,5,5,255,Silver
EB-138703,1167,1,93,2,5,5,255,Silver
BB-15452,1144,2,77,2,5,5,255,Silver
CL-25652,1137,2,63,2,5,5,255,Silver
DK-30901,1163,2,67,2,5,5,255,Silver
AS-101354,1136,2,58,2,5,5,255,Silver
MF-76651,1143,2,58,2,5,5,255,Silver
AG-4952,1143,2,52,2,5,5,255,Silver
SH-103951,1158,2,52,2,5,5,255,Silver
SR-104253,1142,1,52,2,5,5,255,Silver
NH-86101,1166,2,31,2,5,5,255,Silver
DW-35401,1149,1,25,2,5,5,255,Silver
EH-39902,1128,1,37,2,5,5,255,Silver
CM-22351,1146,1,8,2,5,5,255,Silver
DS-31802,1166,1,7,2,5,5,255,Silver
LD-70052,1138,1,19,2,5,5,255,Silver
MH-80252,1157,1,22,2,5,5,255,Silver
KW-65701,1143,2,549,2,5,4,254,Silver
NP-87002,1132,2,552,2,5,4,254,Silver
MC-78452,1129,2,608,2,5,4,254,Silver
SW-107552,1165,1,779,2,5,4,254,Silver
NF-84751,1138,2,755,2,5,4,254,Silver
HM-48602,1129,2,784,2,5,4,254,Silver
DB-35552,1136,2,840,2,5,4,254,Silver
JR-157004,1163,1,864,2,5,4,254,Silver
DS-30301,1143,2,691,2,5,4,254,Silver
PH-187904,1165,1,730,2,5,4,254,Silver
DB-135552,1167,2,1202,2,5,4,254,Silver
CD-122804,1137,2,1206,2,5,4,254,Silver
TS-113401,1135,1,1173,2,5,4,254,Silver
RB-193304,1163,2,1008,2,5,4,254,Silver
DF-31351,1138,2,1049,2,5,4,254,Silver
LH-70201,1153,2,969,2,5,4,254,Silver
JD-58952,1167,1,961,2,5,4,254,Silver
CS-21751,1152,2,1380,2,5,3,253,Silver
JC-57752,1159,2,1398,2,5,3,253,Silver
AP-107202,1141,2,1763,2,5,3,253,Silver
TT-110701,1132,2,1572,2,5,3,253,Silver
DC-28502,1129,2,2091,2,5,3,253,Silver
MW-182354,1139,2,5254,2,5,1,251,Bronze
PW-90301,1152,3,509,2,4,5,245,Silver
BB-9901,1145,3,507,2,4,5,245,Silver
JF-153551,1129,4,488,2,4,5,245,Silver
JE-161653,1136,4,513,2,4,5,245,Silver
KB-66003,1158,4,531,2,4,5,245,Silver
AA-6452,1146,3,465,2,4,5,245,Silver
NG-84301,1132,3,430,2,4,5,245,Silver
CS-25052,1145,3,91,2,4,5,245,Silver
AS-6302,1128,3,93,2,4,5,245,Silver
TZ-115801,1143,3,132,2,4,5,245,Silver
BE-14102,1159,4,141,2,4,5,245,Silver
PT-190904,1166,4,160,2,4,5,245,Silver
CM-19351,1143,4,160,2,4,5,245,Silver
EM-38101,1153,4,166,2,4,5,245,Silver
KC-65401,1132,3,175,2,4,5,245,Silver
HE-48001,1156,3,227,2,4,5,245,Silver
EM-140654,1142,4,228,2,4,5,245,Silver
GT-147554,1129,4,227,2,4,5,245,Silver
PJ-88352,1137,3,220,2,4,5,245,Silver
BT-13951,1128,3,205,2,4,5,245,Silver
AR-8252,1169,4,324,2,4,5,245,Silver
SW-102753,1153,3,290,2,4,5,245,Silver
BD-116203,1144,3,306,2,4,5,245,Silver
NR-85501,1154,3,305,2,4,5,245,Silver
GA-45151,1130,3,247,2,4,5,245,Silver
KH-166301,1138,4,274,2,4,5,245,Silver
EB-38403,1138,4,346,2,4,5,245,Silver
PS-90451,1156,3,341,2,4,5,245,Silver
DK-31501,1152,4,333,2,4,5,245,Silver
DB-29702,1152,3,332,2,4,5,245,Silver
KC-65402,1128,4,331,2,4,5,245,Silver
KD-63451,1152,4,364,2,4,5,245,Silver
CM-18151,1156,4,392,2,4,5,245,Silver
AT-7352,1164,4,393,2,4,5,245,Silver
PB-91501,1136,3,393,2,4,5,245,Silver
CR-125803,1131,3,397,2,4,5,245,Silver
AP-7201,1132,4,423,2,4,5,245,Silver
BG-16951,1139,4,413,2,4,5,245,Silver
LB-167354,1143,3,50,2,4,5,245,Silver
SW-107551,1138,3,610,2,4,4,244,Silver
CR-28201,1150,4,600,2,4,4,244,Silver
EB-141103,1130,3,601,2,4,4,244,Silver
HP-48152,1158,3,588,2,4,4,244,Silver
CD-22802,1155,3,638,2,4,4,244,Silver
SC-200953,1170,4,635,2,4,4,244,Silver
TS-210851,1144,3,632,2,4,4,244,Silver
AJ-109604,1169,3,629,2,4,4,244,Silver
JR-62101,1132,3,617,2,4,4,244,Silver
JE-157153,1144,4,556,2,4,4,244,Silver
DL-133304,1152,4,585,2,4,4,244,Silver
JG-151151,1163,4,570,2,4,4,244,Silver
JL-58351,1149,4,731,2,4,4,244,Silver
IG-150854,1166,4,744,2,4,4,244,Silver
AZ-107501,1165,4,742,2,4,4,244,Silver
NS-86401,1142,4,694,2,4,4,244,Silver
JM-58651,1165,4,697,2,4,4,244,Silver
JM-55801,1144,3,715,2,4,4,244,Silver
DL-33151,1142,3,715,2,4,4,244,Silver
NP-186701,1157,4,660,2,4,4,244,Silver
LH-167501,1142,4,646,2,4,4,244,Silver
CD-119804,1149,3,641,2,4,4,244,Silver
PB-191054,1152,4,689,2,4,4,244,Silver
JF-52951,1158,3,681,2,4,4,244,Silver
CV-122952,1167,4,670,2,4,4,244,Silver
PM-89401,1150,4,863,2,4,4,244,Silver
EB-41701,1149,4,872,2,4,4,244,Silver
RE-94051,1166,3,868,2,4,4,244,Silver
JP-161353,1138,4,849,2,4,4,244,Silver
SC-100502,1137,4,819,2,4,4,244,Silver
TB-211904,1144,4,816,2,4,4,244,Silver
BF-112754,1152,3,791,2,4,4,244,Silver
SC-108452,1148,3,754,2,4,4,244,Silver
LP-170804,1135,4,757,2,4,4,244,Silver
BN-115151,1170,4,1364,2,4,4,244,Silver
DC-128502,1166,3,1339,2,4,4,244,Silver
SR-204253,1129,3,1337,2,4,4,244,Silver
BF-110054,1134,4,1336,2,4,4,244,Silver
HR-148302,1146,4,1333,2,4,4,244,Silver
NF-83853,1144,3,1305,2,4,4,244,Silver
PL-189253,1153,3,1329,2,4,4,244,Silver
BB-115451,1138,4,1286,2,4,4,244,Silver
EK-137954,1139,4,1302,2,4,4,244,Silver
EM-40653,1147,4,1300,2,4,4,244,Silver
AC-106601,1158,4,1175,2,4,4,244,Silver
DB-130603,1142,4,1169,2,4,4,244,Silver
BW-112002,1151,4,1183,2,4,4,244,Silver
RD-97202,1153,4,1136,2,4,4,244,Silver
RW-195403,1138,3,1134,2,4,4,244,Silver
KC-166754,1152,4,1145,2,4,4,244,Silver
JS-156854,1137,4,1130,2,4,4,244,Silver
LS-169752,1148,3,1123,2,4,4,244,Silver
NC-185353,1169,3,1109,2,4,4,244,Silver
RM-196753,1129,3,1266,2,4,4,244,Silver
LW-171253,1136,3,1252,2,4,4,244,Silver
GH-144101,1156,4,1228,2,4,4,244,Silver
AH-6901,1153,3,948,2,4,4,244,Silver
RD-199304,1137,4,971,2,4,4,244,Silver
SW-107553,1149,3,958,2,4,4,244,Silver
BP-110951,1148,4,900,2,4,4,244,Silver
TC-211452,1145,4,907,2,4,4,244,Silver
CS-23551,1150,3,925,2,4,4,244,Silver
MO-175004,1167,4,922,2,4,4,244,Silver
JH-58201,1137,3,920,2,4,4,244,Silver
DJ-36302,1129,4,1048,2,4,4,244,Silver
BD-115601,1139,4,1066,2,4,4,244,Silver
DB-29103,1149,4,1080,2,4,4,244,Silver
VB-217453,1146,3,1097,2,4,4,244,Silver
PW-92401,1156,4,1097,2,4,4,244,Silver
HK-48903,1151,3,1018,2,4,4,244,Silver
SF-200653,1157,3,1036,2,4,4,244,Silver
MC-74251,1130,4,1381,2,4,3,243,Silver
SM-209501,1128,4,1585,2,4,3,243,Silver
AH-101954,1150,4,1588,2,4,3,243,Silver
BF-112154,1160,4,1586,2,4,3,243,Silver
LM-70651,1150,3,1616,2,4,3,243,Silver
TH-215502,1170,4,1610,2,4,3,243,Silver
AB-106004,1145,4,1515,2,4,3,243,Silver
ML-80401,1139,4,1513,2,4,3,243,Silver
AB-601,1130,3,1483,2,4,3,243,Silver
BN-14702,1146,4,1498,2,4,3,243,Silver
PF-91651,1129,3,1533,2,4,3,243,Silver
GA-47251,1165,4,1462,2,4,3,243,Silver
TT-114602,1137,4,1462,2,4,3,243,Silver
KC-162552,1139,3,1439,2,4,3,243,Silver
JH-58202,1163,4,1438,2,4,3,243,Silver
SG-200802,1163,3,1412,2,4,3,243,Silver
NL-183104,1153,4,1420,2,4,3,243,Silver
SU-106651,1143,3,1766,2,4,3,243,Silver
MO-175001,1138,4,1731,2,4,3,243,Silver
AR-8251,1128,3,1704,2,4,3,243,Silver
AJ-109601,1143,4,1709,2,4,3,243,Silver
TZ-215804,1130,4,1707,2,4,3,243,Silver
TS-214303,1142,3,1813,2,4,3,243,Silver
AJ-109603,1146,4,1792,2,4,3,243,Silver
SB-201851,1169,3,1844,2,4,3,243,Silver
LC-169303,1148,4,1848,2,4,3,243,Silver
AB-1053,1138,4,1996,2,4,3,243,Silver
NM-185203,1141,4,1983,2,4,3,243,Silver
HR-147703,1136,4,1869,2,4,3,243,Silver
PA-190602,1169,3,1921,2,4,3,243,Silver
RB-197054,1149,4,2068,2,4,3,243,Silver
CM-21601,1144,4,2144,2,4,3,243,Silver
CR-125804,1152,4,2149,2,4,3,243,Silver
GT-146353,1151,4,2121,2,4,3,243,Silver
KF-162851,1143,3,2166,2,4,3,243,Silver
MW-82202,1139,4,2252,2,4,3,243,Silver
JH-59101,1135,4,2272,2,4,3,243,Silver
SV-208152,1136,4,2319,2,4,3,243,Silver
VD-216702,1131,4,2441,2,4,3,243,Silver
ND-83702,1143,4,2431,2,4,3,243,Silver
RD-97201,1165,4,2698,2,4,2,242,Silver
CR-25801,1129,3,2793,2,4,2,242,Silver
CG-125203,1148,3,2591,2,4,2,242,Silver
JO-151451,1164,4,2538,2,4,2,242,Silver
MJ-177402,1148,4,2549,2,4,2,242,Silver
TH-211154,1153,4,2942,2,4,2,242,Silver
MC-176051,1151,4,2942,2,4,2,242,Silver
FH-143501,1143,3,2950,2,4,2,242,Silver
JJ-154453,1128,3,2852,2,4,2,242,Silver
SK-199902,1132,4,2838,2,4,2,242,Silver
LL-68401,1130,4,3082,2,4,2,242,Silver
TB-211754,1153,4,3589,2,4,2,242,Silver
JM-152502,1136,4,3565,2,4,2,242,Silver
RS-197652,1138,4,3669,2,4,2,242,Silver
CM-119353,1131,4,3313,2,4,2,242,Silver
DF-131352,1141,4,3288,2,4,2,242,Silver
DM-135252,1153,4,3505,2,4,2,242,Silver
GH-144254,1145,4,4172,2,4,2,242,Silver
PM-191354,1146,4,4115,2,4,2,242,Silver
CB-125351,1137,3,3987,2,4,2,242,Silver
CR-128201,1170,4,5354,2,4,1,241,Bronze
EB-139302,1170,3,4727,2,4,1,241,Bronze
SB-202902,1136,3,4587,2,4,1,241,Bronze
AG-109003,1152,3,5519,2,4,1,241,Bronze
HL-150403,1131,4,5919,2,4,1,241,Bronze
DP-31051,1159,4,5858,2,4,1,241,Bronze
BF-111701,1152,4,7092,2,4,1,241,Bronze
CM-123854,1132,4,8953,2,4,1,241,Bronze
MG-181452,1132,4,9501,2,4,1,241,Bronze
GT-146354,1151,3,9351,2,4,1,241,Bronze
TA-213854,1164,4,14596,2,4,1,241,Bronze
PO-91951,1128,4,7799,2,4,1,241,Bronze
ER-138552,1164,4,7927,2,4,1,241,Bronze
LT-71101,1150,4,7853,2,4,1,241,Bronze
EC-140504,1148,5,462,2,3,5,235,Silver
JE-154753,1131,5,471,2,3,5,235,Silver
JE-156103,1137,5,540,2,3,5,235,Silver
SA-108301,1144,5,505,2,3,5,235,Silver
CM-26551,1145,5,412,2,3,5,235,Silver
KC-62552,1152,5,395,2,3,5,235,Silver
RS-94201,1128,5,331,2,3,5,235,Silver
ED-38853,1151,5,346,2,3,5,235,Silver
LW-68251,1151,5,329,2,3,5,235,Silver
BK-12602,1135,5,78,2,3,5,235,Silver
LL-68402,1137,5,570,2,3,4,234,Silver
EB-39752,1130,5,640,2,3,4,234,Silver
CS-18602,1145,5,760,2,3,4,234,Silver
HG-148454,1149,5,785,2,3,4,234,Silver
KT-164652,1138,5,796,2,3,4,234,Silver
DK-32251,1160,5,822,2,3,4,234,Silver
JG-53101,1138,5,836,2,3,4,234,Silver
CC-122201,1151,5,850,2,3,4,234,Silver
CS-118452,1163,5,850,2,3,4,234,Silver
JC-161054,1152,5,858,2,3,4,234,Silver
HE-48002,1131,5,863,2,3,4,234,Silver
AB-101653,1155,5,668,2,3,4,234,Silver
BM-15751,1135,5,1368,2,3,4,234,Silver
FA-142303,1133,5,1297,2,3,4,234,Silver
CJ-120102,1128,6,1283,2,3,4,234,Silver
AJ-7951,1131,5,1276,2,3,4,234,Silver
MM-80552,1128,6,1239,2,3,4,234,Silver
JL-158503,1139,6,1251,2,3,4,234,Silver
DO-34352,1166,5,1256,2,3,4,234,Silver
PA-190601,1145,5,1265,2,3,4,234,Silver
MD-178604,1131,5,1203,2,3,4,234,Silver
MY-173803,1142,5,1198,2,3,4,234,Silver
PJ-188353,1145,5,1208,2,3,4,234,Silver
SU-206652,1166,5,1111,2,3,4,234,Silver
SD-104851,1135,5,1115,2,3,4,234,Silver
BP-112304,1134,5,1181,2,3,4,234,Silver
JE-154752,1130,6,1173,2,3,4,234,Silver
LS-172454,1129,6,1007,2,3,4,234,Silver
VW-217753,1169,5,975,2,3,4,234,Silver
DP-30001,1143,5,1107,2,3,4,234,Silver
JO-155501,1166,5,1106,2,3,4,234,Silver
JS-155952,1142,6,1099,2,3,4,234,Silver
GM-46802,1167,5,1068,2,3,4,234,Silver
DK-130903,1170,5,916,2,3,4,234,Silver
HZ-149504,1130,5,887,2,3,4,234,Silver
JC-53851,1146,5,893,2,3,4,234,Silver
AB-101504,1136,5,969,2,3,4,234,Silver
RD-195853,1135,5,973,2,3,4,234,Silver
MH-81151,1153,5,942,2,3,4,234,Silver
EG-39002,1146,5,1398,2,3,3,233,Silver
NG-184304,1143,5,1397,2,3,3,233,Silver
BG-116954,1131,6,1873,2,3,3,233,Silver
NG-183554,1143,5,1871,2,3,3,233,Silver
DB-135553,1131,5,1971,2,3,3,233,Silver
DL-133153,1129,6,2007,2,3,3,233,Silver
CM-122352,1137,6,2006,2,3,3,233,Silver
LW-71251,1128,5,2012,2,3,3,233,Silver
CD-119204,1135,5,2035,2,3,3,233,Silver
PB-191501,1162,5,1849,2,3,3,233,Silver
JH-154302,1152,5,1853,2,3,3,233,Silver
PR-188804,1131,5,1841,2,3,3,233,Silver
DD-35701,1158,5,1823,2,3,3,233,Silver
JA-159703,1134,5,1820,2,3,3,233,Silver
MC-181003,1137,6,1781,2,3,3,233,Silver
JP-154603,1131,6,1818,2,3,3,233,Silver
JM-152654,1132,5,1804,2,3,3,233,Silver
AW-109303,1150,5,1713,2,3,3,233,Silver
JH-61801,1152,5,1762,2,3,3,233,Silver
JF-54152,1170,5,1758,2,3,3,233,Silver
RE-94501,1165,5,1411,2,3,3,233,Silver
SW-202453,1128,6,1447,2,3,3,233,Silver
JD-60152,1137,5,1464,2,3,3,233,Silver
CM-121153,1156,5,1467,2,3,3,233,Silver
AS-106302,1130,5,1455,2,3,3,233,Silver
JH-59851,1147,5,1536,2,3,3,233,Silver
LB-67952,1151,5,1550,2,3,3,233,Silver
MF-82502,1157,5,1492,2,3,3,233,Silver
AS-100901,1148,5,1502,2,3,3,233,Silver
EB-41101,1152,5,1475,2,3,3,233,Silver
IG-50852,1129,6,1618,2,3,3,233,Silver
SU-206653,1129,6,1607,2,3,3,233,Silver
MA-179953,1137,6,1607,2,3,3,233,Silver
CS-121303,1151,5,1603,2,3,3,233,Silver
AW-109301,1153,5,1601,2,3,3,233,Silver
SF-200651,1153,5,1574,2,3,3,233,Silver
RA-199454,1156,5,1686,2,3,3,233,Silver
MP-174701,1137,6,1697,2,3,3,233,Silver
CP-120852,1164,5,1632,2,3,3,233,Silver
SW-204551,1160,5,1665,2,3,3,233,Silver
DK-128952,1152,5,2533,2,3,3,233,Silver
MT-178153,1158,5,2446,2,3,3,233,Silver
RM-197501,1142,6,2453,2,3,3,233,Silver
BS-115904,1130,6,2455,2,3,3,233,Silver
EG-139003,1131,5,2468,2,3,3,233,Silver
MN-179354,1129,6,2477,2,3,3,233,Silver
CS-122501,1149,5,2520,2,3,3,233,Silver
JH-159103,1137,5,2429,2,3,3,233,Silver
AY-5552,1130,6,2436,2,3,3,233,Silver
TP-214153,1143,6,2409,2,3,3,233,Silver
GH-146653,1130,6,2359,2,3,3,233,Silver
BM-117853,1131,5,2377,2,3,3,233,Silver
EJ-141552,1143,6,2313,2,3,3,233,Silver
HK-148903,1138,6,2349,2,3,3,233,Silver
NC-83401,1130,5,2280,2,3,3,233,Silver
DO-34351,1131,5,2261,2,3,3,233,Silver
KN-164504,1147,5,2171,2,3,3,233,Silver
DM-135253,1130,6,2208,2,3,3,233,Silver
JR-162104,1128,5,2202,2,3,3,233,Silver
TS-213703,1143,6,2191,2,3,3,233,Silver
MD-178603,1171,5,2090,2,3,3,233,Silver
LC-170504,1149,5,2096,2,3,3,233,Silver
CK-27601,1132,5,2081,2,3,3,233,Silver
BC-111253,1128,5,2086,2,3,3,233,Silver
TM-214903,1135,5,2543,2,3,2,232,Silver
DE-32552,1143,6,2573,2,3,2,232,Silver
CV-122951,1134,5,2602,2,3,2,232,Silver
TS-210852,1136,5,2743,2,3,2,232,Silver
AC-106152,1135,5,2738,2,3,2,232,Silver
EJ-141554,1152,5,2657,2,3,2,232,Silver
TC-109802,1142,6,2650,2,3,2,232,Silver
ES-140204,1135,5,3511,2,3,2,232,Silver
JD-160151,1143,5,3410,2,3,2,232,Silver
SG-200801,1131,6,3290,2,3,2,232,Silver
SC-208452,1131,5,3289,2,3,2,232,Silver
PJ-190152,1137,5,3278,2,3,2,232,Silver
SH-203953,1134,5,3300,2,3,2,232,Silver
MM-179201,1139,5,3683,2,3,2,232,Silver
RH-195551,1167,5,3631,2,3,2,232,Silver
BP-111553,1137,5,3610,2,3,2,232,Silver
BN-114702,1130,6,3729,2,3,2,232,Silver
NM-84453,1128,5,3845,2,3,2,232,Silver
RD-197201,1142,6,3843,2,3,2,232,Silver
NG-184303,1166,5,3841,2,3,2,232,Silver
SG-208902,1142,5,3806,2,3,2,232,Silver
OT-187304,1160,5,3819,2,3,2,232,Silver
MS-177102,1128,6,3814,2,3,2,232,Silver
MZ-175152,1138,6,3803,2,3,2,232,Silver
DH-130751,1170,5,3831,2,3,2,232,Silver
HZ-149502,1131,6,3085,2,3,2,232,Silver
DK-133752,1149,5,3069,2,3,2,232,Silver
BT-114401,1146,5,3168,2,3,2,232,Silver
BW-110651,1145,5,3107,2,3,2,232,Silver
BD-117701,1170,5,3106,2,3,2,232,Silver
LW-169904,1128,6,3232,2,3,2,232,Silver
CS-123551,1129,5,3244,2,3,2,232,Silver
MG-181451,1128,5,3170,2,3,2,232,Silver
MC-75752,1138,5,2859,2,3,2,232,Silver
TG-116403,1135,5,2876,2,3,2,232,Silver
MG-76801,1169,5,2878,2,3,2,232,Silver
BM-115753,1129,6,2908,2,3,2,232,Silver
LP-170801,1170,5,2949,2,3,2,232,Silver
RD-98101,1148,5,3021,2,3,2,232,Silver
DN-136902,1136,5,3020,2,3,2,232,Silver
VD-216703,1152,5,3028,2,3,2,232,Silver
LC-168853,1135,5,3025,2,3,2,232,Silver
SC-208451,1139,5,2987,2,3,2,232,Silver
MH-180254,1144,5,2986,2,3,2,232,Silver
PB-188053,1167,5,3001,2,3,2,232,Silver
MY-82951,1138,6,2993,2,3,2,232,Silver
CV-128052,1129,5,3926,2,3,2,232,Silver
NP-186704,1153,5,3909,2,3,2,232,Silver
LF-171851,1144,5,3870,2,3,2,232,Silver
NC-184153,1134,5,3870,2,3,2,232,Silver
JH-161803,1164,5,4133,2,3,2,232,Silver
HW-149352,1129,6,4146,2,3,2,232,Silver
AW-109302,1130,5,4066,2,3,2,232,Silver
PK-190752,1131,6,4270,2,3,2,232,Silver
DK-128954,1140,5,4283,2,3,1,231,Bronze
RD-95851,1130,6,4464,2,3,1,231,Bronze
NB-186552,1133,5,4478,2,3,1,231,Bronze
JK-152054,1156,5,4427,2,3,1,231,Bronze
BP-111851,1131,5,4436,2,3,1,231,Bronze
BD-115004,1130,6,4410,2,3,1,231,Bronze
JE-61651,1131,6,4343,2,3,1,231,Bronze
CD-119801,1131,6,4610,2,3,1,231,Bronze
EM-141404,1143,6,4589,2,3,1,231,Bronze
TT-212202,1132,5,4671,2,3,1,231,Bronze
NH-186102,1165,5,4807,2,3,1,231,Bronze
ST-205301,1128,5,4887,2,3,1,231,Bronze
GP-147401,1151,5,5387,2,3,1,231,Bronze
DW-135402,1128,5,5296,2,3,1,231,Bronze
TB-210552,1130,6,5061,2,3,1,231,Bronze
GM-144551,1130,6,5109,2,3,1,231,Bronze
JW-152204,1137,6,7722,2,3,1,231,Bronze
CD-119201,1138,5,7581,2,3,1,231,Bronze
HL-150404,1138,6,12875,2,3,1,231,Bronze
CC-123704,1138,5,12128,2,3,1,231,Bronze
TS-213704,1131,6,11891,2,3,1,231,Bronze
MG-176952,1129,6,6958,2,3,1,231,Bronze
KC-165401,1137,6,6689,2,3,1,231,Bronze
JR-162101,1160,5,6360,2,3,1,231,Bronze
DK-128951,1149,5,6372,2,3,1,231,Bronze
PC-190002,1127,5,6069,2,3,1,231,Bronze
DV-130451,1135,5,5756,2,3,1,231,Bronze
MW-182202,1163,5,5709,2,3,1,231,Bronze
AG-4953,1164,6,482,2,2,5,225,Silver
PP-189553,1150,6,533,2,2,5,225,Silver
NL-183103,1156,6,455,2,2,5,225,Silver
DD-135704,1136,6,269,2,2,5,225,Silver
CS-23552,1151,6,381,2,2,5,225,Silver
JB-160004,1138,7,644,2,2,4,224,Silver
AJ-107803,1156,6,601,2,2,4,224,Silver
NK-184904,1165,7,571,2,2,4,224,Silver
JM-152503,1167,6,708,2,2,4,224,Silver
EH-139903,1162,7,862,2,2,4,224,Silver
SF-200654,1154,7,764,2,2,4,224,Silver
AH-5852,1170,7,1343,2,2,4,224,Silver
TT-210703,1160,6,1354,2,2,4,224,Silver
SJ-102153,1151,6,1276,2,2,4,224,Silver
GM-146953,1142,7,1272,2,2,4,224,Silver
KF-162852,1132,6,1326,2,2,4,224,Silver
MK-81603,1135,7,1307,2,2,4,224,Silver
ZC-219103,1149,6,1148,2,2,4,224,Silver
BB-115453,1135,6,1146,2,2,4,224,Silver
LP-170802,1150,7,1128,2,2,4,224,Silver
AJ-107951,1157,6,1209,2,2,4,224,Silver
CM-127152,1136,6,1243,2,2,4,224,Silver
RW-196902,1148,6,941,2,2,4,224,Silver
JH-159104,1136,7,959,2,2,4,224,Silver
SP-206203,1136,7,959,2,2,4,224,Silver
MS-75302,1146,7,887,2,2,4,224,Silver
RM-97502,1135,6,876,2,2,4,224,Silver
JD-160152,1151,6,932,2,2,4,224,Silver
CG-120404,1144,6,906,2,2,4,224,Silver
AR-5702,1165,6,1075,2,2,4,224,Silver
GT-147551,1137,7,1073,2,2,4,224,Silver
LE-68101,1158,6,1050,2,2,4,224,Silver
DW-131954,1164,6,1079,2,2,4,224,Silver
BG-117404,1152,6,1006,2,2,4,224,Silver
KH-165102,1131,7,1409,2,2,3,223,Silver
FG-142604,1129,7,1383,2,2,3,223,Silver
JP-154604,1132,7,1669,2,2,3,223,Silver
SC-206803,1130,7,1634,2,2,3,223,Silver
DR-129403,1143,7,1696,2,2,3,223,Silver
KA-165254,1131,7,1520,2,2,3,223,Silver
BD-116204,1164,6,1539,2,2,3,223,Silver
CM-118303,1166,6,1447,2,2,3,223,Silver
MB-180854,1139,7,1429,2,2,3,223,Silver
TM-114902,1150,6,1779,2,2,3,223,Silver
GR-145603,1162,7,1773,2,2,3,223,Silver
SN-207103,1139,7,1711,2,2,3,223,Silver
BT-115303,1128,7,1711,2,2,3,223,Silver
AH-101204,1155,7,1736,2,2,3,223,Silver
KC-165402,1136,6,1721,2,2,3,223,Silver
NC-186252,1150,6,2018,2,2,3,223,Silver
DB-133603,1162,7,2018,2,2,3,223,Silver
FO-43052,1146,7,2017,2,2,3,223,Silver
AR-104051,1149,6,2010,2,2,3,223,Silver
VB-217454,1149,6,2006,2,2,3,223,Silver
DB-136154,1128,7,1989,2,2,3,223,Silver
SN-205603,1170,7,1984,2,2,3,223,Silver
SC-204404,1131,7,1875,2,2,3,223,Silver
AA-103753,1129,7,1861,2,2,3,223,Silver
KD-163454,1136,6,1889,2,2,3,223,Silver
IM-50702,1145,6,1896,2,2,3,223,Silver
ME-180103,1165,6,1888,2,2,3,223,Silver
JF-154903,1160,6,1953,2,2,3,223,Silver
AW-8401,1151,7,1946,2,2,3,223,Silver
TG-213103,1136,7,1937,2,2,3,223,Silver
CK-123251,1165,7,1916,2,2,3,223,Silver
BD-116202,1150,7,2490,2,2,3,223,Silver
BT-115302,1138,7,2488,2,2,3,223,Silver
SP-206503,1151,6,2501,2,2,3,223,Silver
VM-216854,1149,7,2454,2,2,3,223,Silver
DR-29401,1134,6,2065,2,2,3,223,Silver
AF-108704,1136,7,2052,2,2,3,223,Silver
KS-163002,1130,7,2051,2,2,3,223,Silver
SN-205602,1166,6,2103,2,2,3,223,Silver
CK-125953,1138,7,2144,2,2,3,223,Silver
NG-183552,1155,6,2134,2,2,3,223,Silver
NC-184154,1136,6,2219,2,2,3,223,Silver
AT-107353,1131,7,2206,2,2,3,223,Silver
BP-110503,1136,6,2170,2,2,3,223,Silver
IG-150853,1158,6,2169,2,2,3,223,Silver
HA-149054,1164,7,2163,2,2,3,223,Silver
DL-134953,1150,6,2176,2,2,3,223,Silver
LD-170053,1144,6,2154,2,2,3,223,Silver
CM-119352,1169,6,2261,2,2,3,223,Silver
AG-106752,1142,7,2284,2,2,3,223,Silver
JF-151904,1160,7,2280,2,2,3,223,Silver
CK-127602,1152,6,2293,2,2,3,223,Silver
NS-186401,1143,6,2341,2,2,3,223,Silver
TZ-215803,1146,7,2422,2,2,3,223,Silver
MC-175904,1146,6,2427,2,2,3,223,Silver
RF-193453,1159,6,2424,2,2,3,223,Silver
TB-211751,1140,7,2603,2,2,2,222,Silver
CR-126253,1138,7,2593,2,2,2,222,Silver
CC-126104,1129,7,2541,2,2,2,222,Silver
LS-169753,1158,6,2560,2,2,2,222,Silver
DK-130904,1137,7,2652,2,2,2,222,Silver
DK-128351,1152,7,2628,2,2,2,222,Silver
GB-145753,1165,7,2637,2,2,2,222,Silver
LC-169302,1144,7,2689,2,2,2,222,Silver
MS-178301,1158,6,2696,2,2,2,222,Silver
